0.000000000000000000e+00,1.740728007112545689e-02,1.800816023980963132e-01,0.000000000000000000e+00,4.890253687832654128e-01,3.040615987658392250e+00,2.730374909631734681e+01,1.268171172158732674e+02
4.498212890625000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.104935719609544398e-04,1.475882281683649634e-04,1.794569515217048097e-04,2.521998522704641722e-05
4.504015502929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.441160148377434261e-04,1.281208470966513553e-04,1.843957849238238398e-04,3.265230541671099022e-05
4.509818420410156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.364043824887963057e-04,1.865334581278703136e-04,1.382787879432602872e-04,6.443270939580968224e-05
4.515621948242187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.754003652177711731e-04,1.789966191685634582e-04,1.171333330292429950e-04,7.158676270126858537e-05
4.521425476074218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.538666082072508110e-04,1.820014487830511887e-04,9.585507041686500281e-05,1.016836431151408622e-04
4.527229614257812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.943063546229941218e-04,1.359805508895165762e-04,1.375798595047567877e-04,8.763847803591814521e-05
4.533034057617187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.421360117143466436e-04,1.308168572994256929e-04,1.244998923940321802e-04,9.158955002051126666e-05
4.538838806152343750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.969383775250432820e-04,1.165683028020872230e-04,1.290128969082354976e-04,9.301181027652544913e-05
4.544644165039062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.080165909092136190e-04,1.338207328491813127e-04,1.518908900004306507e-04,5.908296544562742259e-05
4.550449829101562500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.745353417785262033e-04,1.510402083756982785e-04,1.445377293435868020e-04,7.023252136666113495e-05
4.556255798339843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.183863007042311755e-04,1.464848159384647176e-04,1.407327328996353969e-04,6.373663299892949185e-05
4.562062072753906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.169813602425493941e-04,1.756932485729654743e-04,1.237050585278586347e-04,6.785634020739640226e-05
4.567868957519531250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.792694098304513543e-04,1.386385688121156371e-04,1.644204546660546983e-04,4.757111448705887371e-05
4.573676147460937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.304980320668131960e-04,1.291890175208134804e-04,1.608596532266130320e-04,3.886818516896594998e-05
4.579483642578125000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.468657000227516822e-04,1.216153062445011872e-04,1.447422380886426098e-04,5.184873191404112936e-05
4.585291748046875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.189803951002119279e-04,1.137366981310427184e-04,1.499015644690240400e-04,5.244500940896753904e-05
4.591100158691406250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.977136135006228500e-04,1.246451040139403611e-04,1.630162117500944137e-04,3.947313256607846879e-05
4.596908874511718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.842793394694937963e-04,1.412141949428416478e-04,1.529867477652056872e-04,4.651608033531273598e-05
4.602717895507812500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.713306718554834584e-04,1.442001036409333819e-04,1.682685882242192341e-04,4.059054665924685711e-05
4.608527526855468750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.586586852357201706e-04,1.610956011713274695e-04,1.590613422757002689e-04,3.914722199391602360e-05
4.614337463378906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.848588802324105012e-04,1.626491994436874572e-04,1.542311948435254635e-04,4.580131214686981173e-05
4.620147705078125000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.619761646622857520e-04,1.511264460349311741e-04,1.759787196994692113e-04,3.312116792687239619e-05
4.625958251953125000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.723866739275595602e-04,1.499711695849304265e-04,1.698284978533979531e-04,4.348237452494760976e-05
4.631769409179687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.458951609933893641e-04,1.512258341695017327e-04,1.462257556635622045e-04,4.998321522619323049e-05
4.637580871582031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.825914788974688516e-04,1.564173505725003407e-04,1.309175683436205728e-04,7.016911411006107970e-05
4.643392639160156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.041501975372957238e-04,1.653103790941594668e-04,1.393075844744097339e-04,5.963039422223152249e-05
4.649205017089843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.001646084028445701e-04,1.554026865487381217e-04,1.500473653208611222e-04,4.488738444015826829e-05
4.655017395019531250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.616853046836400441e-04,1.345729703781012624e-04,1.459529325412530951e-04,5.159493628812180922e-05
4.660830688476562500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.269893362710431713e-04,1.222891680345769290e-04,1.812601292804602614e-04,1.999182141054167854e-05
4.666643981933593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.702010265422613791e-04,1.264808986406594938e-04,1.572341201185460159e-04,4.350249533475809198e-05
4.672457580566406250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.690976213917323480e-04,1.084621328371291877e-04,1.777499725290093322e-04,3.533473997438506140e-05
4.678271789550781250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.558457573258168562e-04,1.327790752138086755e-04,1.603210566296294783e-04,4.731674132590894973e-05
4.684086303710937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.316419372540782732e-04,1.117016675367445833e-04,1.899529202812546441e-04,1.708468698174287604e-05
4.689901428222656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.575654722010806202e-04,1.339891417256460241e-04,1.629646206386491504e-04,3.921514862321553757e-05
4.695716857910156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.596756458103789359e-04,1.210612159118634328e-04,1.524980877737865462e-04,5.198926579149550211e-05
4.701532287597656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.538988834850752704e-04,1.424759370436620720e-04,1.482092325227654770e-04,4.781255268257686452e-05
4.707348632812500000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.631094011218892727e-04,1.261472676703370775e-04,1.609027021997909478e-04,3.249619788578589802e-05
4.713164978027343750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.841002158716494719e-04,1.456272759977931218e-04,1.338754279347329661e-04,5.325315845420163001e-05
4.718981933593750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.382672638965262924e-04,1.246815565841974535e-04,1.407657030616101760e-04,5.595904081255324478e-05
4.724799194335937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.603592182006262893e-04,1.221042532489317216e-04,1.659393357648418315e-04,3.668556173541384559e-05
4.730616760253906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.682837052717163207e-04,1.467346755611607858e-04,1.424647039900855700e-04,5.550623671909051698e-05
4.736434936523437500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.730009637020897783e-04,1.255007526198646112e-04,1.597196349495154984e-04,4.968190176830121333e-05
4.742253417968750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.745531050890815615e-04,1.322995208447841603e-04,1.583858064694860905e-04,4.491899423328412732e-05
4.748072204589843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.806182970304522132e-04,1.196502406099623415e-04,1.580812157351050391e-04,4.073811393375873749e-05
4.753891296386718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.002916048006895681e-04,1.193201139573497172e-04,1.578638796000111845e-04,5.112576782905010647e-05
4.759710998535156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.721724285771110261e-04,9.987073646141808527e-05,1.648674080837846925e-04,5.216256073413154441e-05
4.765531005859375000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.548834091799403312e-04,1.051467039696255120e-04,1.553372946256144263e-04,5.300869281277534783e-05
4.771351318359375000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.313321596017481519e-04,1.224344012628996033e-04,1.601901227710684269e-04,4.642779422055531754e-05
4.777171936035156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.886936103565069509e-04,9.338115436919096574e-05,1.778368481070779301e-04,3.553296396471525862e-05
4.782993164062500000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.782988262711356178e-04,9.432317289773529782e-05,1.735484836835707474e-04,3.990862684498269774e-05
4.788814697265625000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.317618503512544977e-04,1.331467006570261882e-04,1.525700031766557814e-04,5.277257360060621063e-05
4.794636840820312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.080224945446954254e-04,7.274172467921283778e-05,2.020139932157913147e-04,1.727991722254599102e-05
4.800458984375000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.056616198628224083e-04,1.051709289150473784e-04,1.663038012698024582e-04,4.944614171388700440e-05
4.806281738281250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.304953564342507543e-04,1.102887416726047048e-04,1.629734592340526542e-04,4.886020166758888822e-05
4.812104797363281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.440550583091534718e-04,7.490184014556594365e-05,1.846913658237936049e-04,4.210817108682626944e-05
